time,v_1,v_2,i_1,res,pres,pcap,ptot
0.11438,52.00000,5.66185,1.49478,46.33815,69.26528,8.46322,77.72850
0.11439,52.00000,5.66232,1.49476,46.33768,69.26388,8.46383,77.72772
0.11440,52.00000,5.66279,1.49475,46.33721,69.26249,8.46444,77.72694
0.11441,52.00000,5.66325,1.49473,46.33675,69.26110,8.46506,77.72615
0.11442,52.00000,5.66372,1.49472,46.33628,69.25971,8.46567,77.72537
0.11443,52.00000,5.66419,1.49470,46.33581,69.25830,8.46628,77.72459
0.11444,52.00000,5.66465,1.49469,46.33535,69.25691,8.46689,77.72381
0.11445,52.00000,5.66512,1.49467,46.33488,69.25551,8.46751,77.72302
0.11446,52.00000,5.66559,1.49466,46.33441,69.25412,8.46812,77.72224
0.11447,52.00000,5.66605,1.49464,46.33395,69.25273,8.46873,77.72146
0.11448,52.00000,5.66652,1.49463,46.33348,69.25134,8.46934,77.72068
0.11449,52.00000,5.66699,1.49461,46.33301,69.24993,8.46996,77.71989
0.11450,52.00000,5.66745,1.49460,46.33255,69.24854,8.47057,77.71911
0.11451,52.00000,5.66792,1.49458,46.33208,69.24714,8.47118,77.71832
0.11452,52.00000,5.66839,1.49457,46.33161,69.24575,8.47179,77.71754
0.11453,52.00000,5.66885,1.49455,46.33115,69.24436,8.47240,77.71676
0.11454,52.00000,5.66932,1.49454,46.33068,69.24296,8.47302,77.71597
0.11455,52.00000,5.66979,1.49452,46.33021,69.24156,8.47363,77.71519
0.11456,52.00000,5.67025,1.49451,46.32975,69.24017,8.47424,77.71441
0.11457,52.00000,5.67072,1.49449,46.32928,69.23877,8.47485,77.71363
0.11458,52.00000,5.67119,1.49448,46.32881,69.23738,8.47547,77.71285
0.11459,52.00000,5.67166,1.49446,46.32835,69.23599,8.47608,77.71206
0.11460,52.00000,5.67212,1.49445,46.32788,69.23459,8.47669,77.71128
0.11461,52.00000,5.67259,1.49443,46.32741,69.23320,8.47730,77.71050
0.11462,52.00000,5.67306,1.49442,46.32695,69.23180,8.47791,77.70972
0.11463,52.00000,5.67352,1.49440,46.32648,69.23040,8.47852,77.70893
0.11464,52.00000,5.67399,1.49439,46.32601,69.22901,8.47914,77.70815
0.11465,52.00000,5.67446,1.49437,46.32555,69.22762,8.47975,77.70737
0.11466,52.00000,5.67492,1.49436,46.32508,69.22622,8.48036,77.70658
0.11467,52.00000,5.67539,1.49434,46.32461,69.22483,8.48097,77.70580
0.11468,52.00000,5.67586,1.49433,46.32415,69.22344,8.48159,77.70502
0.11469,52.00000,5.67632,1.49431,46.32368,69.22203,8.48220,77.70423
0.11470,52.00000,5.67679,1.49430,46.32321,69.22064,8.48281,77.70345
0.11471,52.00000,5.67726,1.49428,46.32275,69.21925,8.48342,77.70267
0.11472,52.00000,5.67772,1.49427,46.32228,69.21785,8.48403,77.70188
0.11473,52.00000,5.67819,1.49425,46.32181,69.21646,8.48464,77.70110
0.11474,52.00000,5.67866,1.49424,46.32134,69.21506,8.48526,77.70032
0.11475,52.00000,5.67912,1.49422,46.32088,69.21367,8.48587,77.69954
0.11476,52.00000,5.67959,1.49421,46.32041,69.21228,8.48648,77.69876
0.11477,52.00000,5.68006,1.49419,46.31995,69.21088,8.48709,77.69797
0.11478,52.00000,5.68052,1.49418,46.31948,69.20948,8.48770,77.69719
0.11479,52.00000,5.68099,1.49416,46.31901,69.20809,8.48832,77.69641
0.11480,52.00000,5.68146,1.49415,46.31854,69.20669,8.48893,77.69562
0.11481,52.00000,5.68192,1.49413,46.31808,69.20530,8.48954,77.69484
0.11482,52.00000,5.68239,1.49412,46.31761,69.20391,8.49015,77.69406
0.11483,52.00000,5.68286,1.49410,46.31715,69.20252,8.49076,77.69328
0.11484,52.00000,5.68332,1.49409,46.31668,69.20112,8.49137,77.69249
0.11485,52.00000,5.68379,1.49407,46.31621,69.19972,8.49199,77.69171
0.11486,52.00000,5.68426,1.49406,46.31574,69.19832,8.49260,77.69092
0.11487,52.00000,5.68472,1.49404,46.31528,69.19693,8.49321,77.69014
0.11488,52.00000,5.68519,1.49403,46.31481,69.19554,8.49382,77.68936
0.11489,52.00000,5.68566,1.49401,46.31434,69.19414,8.49443,77.68857
0.11490,52.00000,5.68612,1.49400,46.31388,69.19275,8.49504,77.68779
0.11491,52.00000,5.68659,1.49398,46.31341,69.19136,8.49566,77.68701
0.11492,52.00000,5.68706,1.49397,46.31294,69.18996,8.49627,77.68623
0.11493,52.00000,5.68752,1.49395,46.31248,69.18857,8.49688,77.68545
0.11494,52.00000,5.68799,1.49394,46.31201,69.18718,8.49749,77.68466
0.11495,52.00000,5.68846,1.49392,46.31155,69.18578,8.49810,77.68388
0.11496,52.00000,5.68892,1.49391,46.31108,69.18438,8.49871,77.68310
0.11497,52.00000,5.68939,1.49389,46.31061,69.18299,8.49932,77.68232
0.11498,52.00000,5.68985,1.49388,46.31015,69.18160,8.49994,77.68154
0.11499,52.00000,5.69032,1.49386,46.30968,69.18020,8.50055,77.68075
0.11500,52.00000,5.69079,1.49385,46.30921,69.17881,8.50116,77.67997
0.11501,52.00000,5.69125,1.49383,46.30875,69.17742,8.50177,77.67919
0.11502,52.00000,5.69172,1.49382,46.30828,69.17603,8.50238,77.67841
0.11503,52.00000,5.69219,1.49380,46.30781,69.17463,8.50299,77.67762
0.11504,52.00000,5.69265,1.49379,46.30735,69.17324,8.50360,77.67684
0.11505,52.00000,5.69312,1.49377,46.30688,69.17185,8.50421,77.67606
0.11506,52.00000,5.69359,1.49376,46.30641,69.17044,8.50482,77.67527
0.11507,52.00000,5.69405,1.49374,46.30595,69.16905,8.50544,77.67449
0.11508,52.00000,5.69452,1.49373,46.30548,69.16766,8.50605,77.67371
0.11509,52.00000,5.69499,1.49371,46.30502,69.16627,8.50666,77.67293
0.11510,52.00000,5.69545,1.49370,46.30455,69.16487,8.50727,77.67214
0.11511,52.00000,5.69592,1.49368,46.30408,69.16348,8.50788,77.67136
0.11512,52.00000,5.69639,1.49367,46.30362,69.16209,8.50849,77.67058
0.11513,52.00000,5.69685,1.49365,46.30315,69.16069,8.50910,77.66979
0.11514,52.00000,5.69732,1.49363,46.30268,69.15930,8.50971,77.66901
0.11515,52.00000,5.69778,1.49362,46.30222,69.15791,8.51032,77.66823
0.11516,52.00000,5.69825,1.49360,46.30175,69.15652,8.51094,77.66745
0.11517,52.00000,5.69872,1.49359,46.30128,69.15512,8.51155,77.66666
0.11518,52.00000,5.69918,1.49357,46.30082,69.15373,8.51216,77.66588
0.11519,52.00000,5.69965,1.49356,46.30035,69.15234,8.51277,77.66510
0.11520,52.00000,5.70012,1.49354,46.29988,69.15093,8.51338,77.66432
0.11521,52.00000,5.70058,1.49353,46.29942,69.14954,8.51399,77.66354
0.11522,52.00000,5.70105,1.49351,46.29895,69.14815,8.51460,77.66276
0.11523,52.00000,5.70152,1.49350,46.29848,69.14676,8.51521,77.66197
0.11524,52.00000,5.70198,1.49348,46.29802,69.14536,8.51582,77.66119
0.11525,52.00000,5.70245,1.49347,46.29755,69.14397,8.51643,77.66041
0.11526,52.00000,5.70292,1.49345,46.29708,69.14258,8.51704,77.65963
0.11527,52.00000,5.70338,1.49344,46.29662,69.14118,8.51766,77.65884
0.11528,52.00000,5.70385,1.49342,46.29615,69.13979,8.51827,77.65806
0.11529,52.00000,5.70432,1.49341,46.29568,69.13840,8.51888,77.65728
0.11530,52.00000,5.70478,1.49339,46.29522,69.13701,8.51949,77.65650
0.11531,52.00000,5.70525,1.49338,46.29475,69.13561,8.52010,77.65571
0.11532,52.00000,5.70572,1.49336,46.29428,69.13422,8.52071,77.65493
0.11533,52.00000,5.70618,1.49335,46.29382,69.13283,8.52132,77.65415
0.11534,52.00000,5.70665,1.49333,46.29335,69.13143,8.52193,77.65336
0.11535,52.00000,5.70711,1.49332,46.29288,69.13004,8.52254,77.65258
0.11536,52.00000,5.70758,1.49330,46.29242,69.12865,8.52315,77.65180
0.11537,52.00000,5.70805,1.49329,46.29195,69.12726,8.52376,77.65102
0.11538,52.00000,5.70851,1.49327,46.29148,69.12586,8.52437,77.65023
0.11539,52.00000,5.70898,1.49326,46.29102,69.12447,8.52498,77.64945
0.11540,52.00000,5.70945,1.49324,46.29055,69.12308,8.52560,77.64867
0.11541,52.00000,5.70991,1.49323,46.29009,69.12169,8.52621,77.64789
0.11542,52.00000,5.71038,1.49321,46.28962,69.12029,8.52682,77.64710
0.11543,52.00000,5.71084,1.49320,46.28915,69.11890,8.52743,77.64632
0.11544,52.00000,5.71131,1.49318,46.28869,69.11751,8.52804,77.64554
0.11545,52.00000,5.71178,1.49317,46.28822,69.11612,8.52865,77.64476
0.11546,52.00000,5.71224,1.49315,46.28776,69.11473,8.52926,77.64398
0.11547,52.00000,5.71271,1.49314,46.28729,69.11334,8.52987,77.64320
0.11548,52.00000,5.71318,1.49312,46.28682,69.11194,8.53048,77.64241
0.11549,52.00000,5.71364,1.49311,46.28636,69.11055,8.53109,77.64163
0.11550,52.00000,5.71411,1.49309,46.28589,69.10916,8.53170,77.64085
0.11551,52.00000,5.71457,1.49308,46.28543,69.10777,8.53231,77.64007
0.11552,52.00000,5.71504,1.49306,46.28496,69.10637,8.53292,77.63928
0.11553,52.00000,5.71551,1.49305,46.28449,69.10498,8.53353,77.63850
0.11554,52.00000,5.71597,1.49303,46.28403,69.10359,8.53414,77.63772
0.11555,52.00000,5.71644,1.49302,46.28356,69.10220,8.53475,77.63694
0.11556,52.00000,5.71690,1.49300,46.28310,69.10081,8.53536,77.63616
0.11557,52.00000,5.71737,1.49299,46.28263,69.09942,8.53597,77.63538
0.11558,52.00000,5.71784,1.49297,46.28216,69.09802,8.53658,77.63459
0.11559,52.00000,5.71830,1.49296,46.28170,69.09663,8.53719,77.63381
0.11560,52.00000,5.71877,1.49294,46.28123,69.09524,8.53780,77.63303
0.11561,52.00000,5.71923,1.49293,46.28077,69.09385,8.53841,77.63225
0.11562,52.00000,5.71970,1.49291,46.28030,69.09246,8.53902,77.63147
0.11563,52.00000,5.72017,1.49290,46.27983,69.09106,8.53962,77.63068
0.11564,52.00000,5.72063,1.49288,46.27937,69.08967,8.54024,77.62990
0.11565,52.00000,5.72110,1.49287,46.27890,69.08828,8.54084,77.62912
0.11566,52.00000,5.72157,1.49285,46.27843,69.08689,8.54146,77.62834
0.11567,52.00000,5.72203,1.49284,46.27797,69.08550,8.54206,77.62756
0.11568,52.00000,5.72250,1.49282,46.27750,69.08411,8.54267,77.62678
0.11569,52.00000,5.72296,1.49281,46.27703,69.08271,8.54328,77.62599
0.11570,52.00000,5.72343,1.49279,46.27657,69.08132,8.54389,77.62521
0.11571,52.00000,5.72390,1.49278,46.27610,69.07993,8.54450,77.62443
0.11572,52.00000,5.72436,1.49276,46.27564,69.07854,8.54511,77.62365
0.11573,52.00000,5.72483,1.49275,46.27517,69.07715,8.54572,77.62287
0.11574,52.00000,5.72529,1.49273,46.27470,69.07575,8.54633,77.62208
0.11575,52.00000,5.72576,1.49272,46.27424,69.07436,8.54694,77.62130
0.11576,52.00000,5.72623,1.49270,46.27377,69.07297,8.54755,77.62052
0.11577,52.00000,5.72669,1.49269,46.27331,69.07158,8.54816,77.61974
0.11578,52.00000,5.72716,1.49267,46.27284,69.07019,8.54877,77.61896
0.11579,52.00000,5.72762,1.49266,46.27238,69.06880,8.54938,77.61818
0.11580,52.00000,5.72809,1.49264,46.27191,69.06740,8.54999,77.61739
0.11581,52.00000,5.72856,1.49263,46.27144,69.06601,8.55060,77.61661
0.11582,52.00000,5.72902,1.49261,46.27098,69.06462,8.55121,77.61583
0.11583,52.00000,5.72949,1.49260,46.27051,69.06323,8.55182,77.61505
0.11584,52.00000,5.72996,1.49258,46.27004,69.06183,8.55243,77.61426
0.11585,52.00000,5.73042,1.49257,46.26958,69.06044,8.55304,77.61348
0.11586,52.00000,5.73089,1.49255,46.26911,69.05905,8.55365,77.61270
0.11587,52.00000,5.73135,1.49254,46.26865,69.05767,8.55426,77.61192
0.11588,52.00000,5.73182,1.49252,46.26818,69.05628,8.55487,77.61114
0.11589,52.00000,5.73229,1.49251,46.26772,69.05489,8.55548,77.61036
0.11590,52.00000,5.73275,1.49249,46.26725,69.05350,8.55609,77.60958
0.11591,52.00000,5.73322,1.49248,46.26678,69.05210,8.55670,77.60879
0.11592,52.00000,5.73368,1.49246,46.26632,69.05071,8.55730,77.60801
0.11593,52.00000,5.73415,1.49245,46.26585,69.04932,8.55791,77.60723
0.11594,52.00000,5.73462,1.49243,46.26538,69.04793,8.55852,77.60645
0.11595,52.00000,5.73508,1.49242,46.26492,69.04653,8.55913,77.60566
0.11596,52.00000,5.73555,1.49240,46.26445,69.04514,8.55974,77.60488
0.11597,52.00000,5.73601,1.49239,46.26398,69.04375,8.56035,77.60410
0.11598,52.00000,5.73648,1.49237,46.26352,69.04236,8.56096,77.60332
0.11599,52.00000,5.73695,1.49236,46.26305,69.04097,8.56157,77.60254
0.11600,52.00000,5.73741,1.49234,46.26259,69.03958,8.56218,77.60176
0.11601,52.00000,5.73788,1.49233,46.26212,69.03818,8.56279,77.60097
0.11602,52.00000,5.73835,1.49231,46.26165,69.03679,8.56340,77.60019
0.11603,52.00000,5.73881,1.49230,46.26119,69.03541,8.56401,77.59941
0.11604,52.00000,5.73928,1.49228,46.26072,69.03402,8.56462,77.59863
0.11605,52.00000,5.73974,1.49227,46.26026,69.03263,8.56523,77.59785
0.11606,52.00000,5.74021,1.49225,46.25979,69.03123,8.56583,77.59706
0.11607,52.00000,5.74068,1.49224,46.25932,69.02984,8.56644,77.59628
0.11608,52.00000,5.74114,1.49222,46.25886,69.02845,8.56705,77.59550
0.11609,52.00000,5.74161,1.49221,46.25839,69.02706,8.56766,77.59472
0.11610,52.00000,5.74207,1.49219,46.25793,69.02567,8.56827,77.59394
0.11611,52.00000,5.74254,1.49218,46.25746,69.02428,8.56888,77.59316
0.11612,52.00000,5.74301,1.49216,46.25699,69.02288,8.56949,77.59237
0.11613,52.00000,5.74347,1.49215,46.25653,69.02149,8.57010,77.59159
0.11614,52.00000,5.74394,1.49213,46.25606,69.02010,8.57071,77.59081
0.11615,52.00000,5.74440,1.49212,46.25560,69.01872,8.57132,77.59003
0.11616,52.00000,5.74487,1.49210,46.25513,69.01733,8.57193,77.58925
0.11617,52.00000,5.74534,1.49209,46.25466,69.01593,8.57254,77.58846
0.11618,52.00000,5.74580,1.49207,46.25420,69.01454,8.57314,77.58768
0.11619,52.00000,5.74627,1.49206,46.25373,69.01315,8.57375,77.58690
0.11620,52.00000,5.74674,1.49204,46.25327,69.01176,8.57436,77.58612
0.11621,52.00000,5.74720,1.49203,46.25280,69.01037,8.57497,77.58534
0.11622,52.00000,5.74767,1.49201,46.25233,69.00898,8.57558,77.58456
0.11623,52.00000,5.74813,1.49200,46.25187,69.00758,8.57619,77.58377
0.11624,52.00000,5.74860,1.49198,46.25140,69.00619,8.57680,77.58299
0.11625,52.00000,5.74907,1.49197,46.25093,69.00480,8.57741,77.58221
0.11626,52.00000,5.74953,1.49195,46.25047,69.00342,8.57802,77.58143
0.11627,52.00000,5.75000,1.49194,46.25000,69.00202,8.57863,77.58065
0.11628,52.00000,5.75046,1.49192,46.24953,69.00063,8.57923,77.57986
0.11629,52.00000,5.75093,1.49191,46.24907,68.99924,8.57984,77.57908
0.11630,52.00000,5.75140,1.49189,46.24860,68.99785,8.58045,77.57830
0.11631,52.00000,5.75186,1.49188,46.24814,68.99646,8.58106,77.57752
0.11632,52.00000,5.75233,1.49186,46.24767,68.99507,8.58167,77.57674
0.11633,52.00000,5.75279,1.49185,46.24720,68.99367,8.58228,77.57595
0.11634,52.00000,5.75326,1.49183,46.24674,68.99228,8.58289,77.57517
0.11635,52.00000,5.75373,1.49182,46.24627,68.99090,8.58350,77.57439
0.11636,52.00000,5.75419,1.49180,46.24581,68.98951,8.58411,77.57361
0.11637,52.00000,5.75466,1.49179,46.24534,68.98812,8.58472,77.57283
0.11638,52.00000,5.75513,1.49177,46.24487,68.98672,8.58532,77.57205
0.11639,52.00000,5.75559,1.49176,46.24441,68.98533,8.58593,77.57126
0.11640,52.00000,5.75606,1.49174,46.24394,68.98394,8.58654,77.57048
0.11641,52.00000,5.75652,1.49173,46.24348,68.98255,8.58715,77.56970
0.11642,52.00000,5.75699,1.49171,46.24301,68.98116,8.58776,77.56892
0.11643,52.00000,5.75745,1.49170,46.24255,68.97978,8.58837,77.56814
0.11644,52.00000,5.75792,1.49168,46.24208,68.97839,8.58897,77.56736
0.11645,52.00000,5.75839,1.49167,46.24162,68.97700,8.58958,77.56658
0.11646,52.00000,5.75885,1.49165,46.24115,68.97561,8.59019,77.56580
0.11647,52.00000,5.75932,1.49163,46.24068,68.97422,8.59080,77.56502
0.11648,52.00000,5.75978,1.49162,46.24022,68.97283,8.59141,77.56424
0.11649,52.00000,5.76025,1.49160,46.23975,68.97145,8.59201,77.56346
0.11650,52.00000,5.76071,1.49159,46.23928,68.97005,8.59262,77.56267
0.11651,52.00000,5.76118,1.49157,46.23882,68.96866,8.59323,77.56189
0.11652,52.00000,5.76165,1.49156,46.23835,68.96727,8.59384,77.56111
0.11653,52.00000,5.76211,1.49154,46.23789,68.96588,8.59445,77.56033
0.11654,52.00000,5.76258,1.49153,46.23742,68.96449,8.59505,77.55955
0.11655,52.00000,5.76304,1.49151,46.23696,68.96310,8.59566,77.55877
0.11656,52.00000,5.76351,1.49150,46.23649,68.96172,8.59627,77.55799
0.11657,52.00000,5.76397,1.49148,46.23603,68.96033,8.59688,77.55721
0.11658,52.00000,5.76444,1.49147,46.23556,68.95894,8.59749,77.55643
0.11659,52.00000,5.76491,1.49145,46.23510,68.95755,8.59810,77.55564
0.11660,52.00000,5.76537,1.49144,46.23463,68.95616,8.59870,77.55486
0.11661,52.00000,5.76584,1.49142,46.23416,68.95476,8.59931,77.55408
0.11662,52.00000,5.76630,1.49141,46.23370,68.95338,8.59992,77.55330
0.11663,52.00000,5.76677,1.49139,46.23323,68.95199,8.60053,77.55252
0.11664,52.00000,5.76723,1.49138,46.23277,68.95060,8.60113,77.55174
0.11665,52.00000,5.76770,1.49136,46.23230,68.94921,8.60174,77.55095
0.11666,52.00000,5.76817,1.49135,46.23183,68.94782,8.60235,77.55017
0.11667,52.00000,5.76863,1.49133,46.23137,68.94643,8.60296,77.54939
0.11668,52.00000,5.76910,1.49132,46.23090,68.94505,8.60357,77.54861
0.11669,52.00000,5.76956,1.49130,46.23044,68.94366,8.60417,77.54783
0.11670,52.00000,5.77003,1.49129,46.22997,68.94227,8.60478,77.54705
0.11671,52.00000,5.77049,1.49127,46.22951,68.94088,8.60539,77.54627
0.11672,52.00000,5.77096,1.49126,46.22904,68.93949,8.60600,77.54549
0.11673,52.00000,5.77142,1.49124,46.22858,68.93811,8.60660,77.54471
0.11674,52.00000,5.77189,1.49123,46.22811,68.93672,8.60721,77.54393
0.11675,52.00000,5.77236,1.49121,46.22764,68.93532,8.60782,77.54314
0.11676,52.00000,5.77282,1.49120,46.22718,68.93393,8.60843,77.54236
0.11677,52.00000,5.77329,1.49118,46.22671,68.93254,8.60904,77.54158
0.11678,52.00000,5.77375,1.49117,46.22625,68.93116,8.60964,77.54080
0.11679,52.00000,5.77422,1.49115,46.22578,68.92977,8.61025,77.54002
0.11680,52.00000,5.77468,1.49114,46.22532,68.92838,8.61086,77.53924
0.11681,52.00000,5.77515,1.49112,46.22485,68.92699,8.61147,77.53846
0.11682,52.00000,5.77562,1.49111,46.22438,68.92560,8.61207,77.53768
0.11683,52.00000,5.77608,1.49109,46.22392,68.92422,8.61268,77.53690
0.11684,52.00000,5.77655,1.49108,46.22345,68.92283,8.61329,77.53612
0.11685,52.00000,5.77701,1.49106,46.22299,68.92144,8.61390,77.53533
0.11686,52.00000,5.77748,1.49105,46.22252,68.92004,8.61450,77.53455
0.11687,52.00000,5.77795,1.49103,46.22205,68.91865,8.61511,77.53377
0.11688,52.00000,5.77841,1.49102,46.22159,68.91726,8.61572,77.53299
0.11689,52.00000,5.77888,1.49100,46.22112,68.91588,8.61633,77.53221
0.11690,52.00000,5.77934,1.49099,46.22066,68.91449,8.61693,77.53143
0.11691,52.00000,5.77981,1.49097,46.22019,68.91310,8.61754,77.53064
0.11692,52.00000,5.78027,1.49096,46.21973,68.91171,8.61815,77.52986
0.11693,52.00000,5.78074,1.49094,46.21926,68.91033,8.61876,77.52908
0.11694,52.00000,5.78120,1.49093,46.21880,68.90894,8.61936,77.52830
0.11695,52.00000,5.78167,1.49091,46.21833,68.90755,8.61997,77.52752
0.11696,52.00000,5.78213,1.49090,46.21786,68.90616,8.62058,77.52674
0.11697,52.00000,5.78260,1.49088,46.21740,68.90478,8.62118,77.52596
0.11698,52.00000,5.78307,1.49087,46.21693,68.90339,8.62179,77.52518
0.11699,52.00000,5.78353,1.49085,46.21647,68.90200,8.62240,77.52440
0.11700,52.00000,5.78400,1.49084,46.21600,68.90061,8.62301,77.52362
0.11701,52.00000,5.78446,1.49082,46.21554,68.89922,8.62361,77.52284
0.11702,52.00000,5.78493,1.49081,46.21507,68.89784,8.62422,77.52206
0.11703,52.00000,5.78539,1.49079,46.21461,68.89645,8.62483,77.52128
0.11704,52.00000,5.78586,1.49078,46.21414,68.89506,8.62544,77.52050
0.11705,52.00000,5.78632,1.49076,46.21368,68.89367,8.62604,77.51972
0.11706,52.00000,5.78679,1.49075,46.21321,68.89229,8.62665,77.51893
0.11707,52.00000,5.78726,1.49073,46.21275,68.89090,8.62726,77.51815
0.11708,52.00000,5.78772,1.49072,46.21228,68.88951,8.62786,77.51737
0.11709,52.00000,5.78819,1.49070,46.21181,68.88812,8.62847,77.51659
0.11710,52.00000,5.78865,1.49069,46.21135,68.88674,8.62908,77.51581
0.11711,52.00000,5.78912,1.49067,46.21088,68.88535,8.62968,77.51503
0.11712,52.00000,5.78958,1.49066,46.21042,68.88396,8.63029,77.51425
0.11713,52.00000,5.79005,1.49064,46.20995,68.88257,8.63090,77.51347
0.11714,52.00000,5.79051,1.49063,46.20949,68.88119,8.63151,77.51269
0.11715,52.00000,5.79098,1.49061,46.20902,68.87980,8.63211,77.51191
0.11716,52.00000,5.79144,1.49060,46.20856,68.87841,8.63272,77.51113
0.11717,52.00000,5.79191,1.49058,46.20809,68.87702,8.63333,77.51035
0.11718,52.00000,5.79238,1.49057,46.20763,68.87564,8.63393,77.50957
0.11719,52.00000,5.79284,1.49055,46.20716,68.87424,8.63454,77.50878
0.11720,52.00000,5.79331,1.49054,46.20669,68.87285,8.63515,77.50800
0.11721,52.00000,5.79377,1.49052,46.20623,68.87146,8.63575,77.50722
0.11722,52.00000,5.79424,1.49051,46.20576,68.87008,8.63636,77.50644
0.11723,52.00000,5.79470,1.49049,46.20530,68.86869,8.63697,77.50566
0.11724,52.00000,5.79517,1.49048,46.20483,68.86730,8.63757,77.50488
0.11725,52.00000,5.79563,1.49046,46.20436,68.86591,8.63818,77.50410
0.11726,52.00000,5.79610,1.49045,46.20390,68.86453,8.63879,77.50332
0.11727,52.00000,5.79657,1.49043,46.20343,68.86314,8.63939,77.50253
0.11728,52.00000,5.79703,1.49042,46.20297,68.86175,8.64000,77.50175
0.11729,52.00000,5.79750,1.49040,46.20250,68.86036,8.64061,77.50097
0.11730,52.00000,5.79796,1.49039,46.20204,68.85898,8.64121,77.50019
0.11731,52.00000,5.79843,1.49037,46.20157,68.85759,8.64182,77.49941
0.11732,52.00000,5.79889,1.49036,46.20111,68.85620,8.64243,77.49863
0.11733,52.00000,5.79936,1.49034,46.20064,68.85482,8.64303,77.49785
0.11734,52.00000,5.79982,1.49033,46.20018,68.85343,8.64364,77.49707
0.11735,52.00000,5.80029,1.49031,46.19971,68.85204,8.64425,77.49629
0.11736,52.00000,5.80076,1.49030,46.19925,68.85065,8.64486,77.49551
0.11737,52.00000,5.80122,1.49028,46.19878,68.84927,8.64546,77.49473
0.11738,52.00000,5.80169,1.49027,46.19831,68.84788,8.64607,77.49395
0.11739,52.00000,5.80215,1.49025,46.19785,68.84649,8.64668,77.49317
0.11740,52.00000,5.80262,1.49024,46.19738,68.84511,8.64728,77.49239
0.11741,52.00000,5.80308,1.49022,46.19692,68.84372,8.64789,77.49161
0.11742,52.00000,5.80355,1.49021,46.19645,68.84233,8.64849,77.49082
0.11743,52.00000,5.80401,1.49019,46.19599,68.84094,8.64910,77.49004
0.11744,52.00000,5.80448,1.49018,46.19552,68.83956,8.64971,77.48926
0.11745,52.00000,5.80494,1.49016,46.19506,68.83817,8.65031,77.48848
0.11746,52.00000,5.80541,1.49015,46.19459,68.83678,8.65092,77.48770
0.11747,52.00000,5.80587,1.49013,46.19413,68.83540,8.65152,77.48692
0.11748,52.00000,5.80634,1.49012,46.19366,68.83401,8.65213,77.48614
0.11749,52.00000,5.80680,1.49010,46.19320,68.83263,8.65274,77.48537
0.11750,52.00000,5.80727,1.49009,46.19273,68.83125,8.65334,77.48459
